id,accountId,adgroupId,campaignId,clicks,day,impressions,keywordId
3052,3,24,7,0,2018-10-11,0,13
3053,3,24,7,0,2018-10-11,0,14
3054,3,24,7,0,2018-10-11,0,16
3055,3,24,7,0,2018-10-11,0,18
3056,3,24,7,0,2018-10-11,0,23
3057,3,25,7,0,2018-10-11,0,4
3058,3,25,7,0,2018-10-11,0,7
3059,3,25,7,0,2018-10-11,0,8
3060,3,26,7,0,2018-10-11,0,12
3061,3,27,7,0,2018-10-11,0,1
3062,3,28,8,0,2018-10-11,0,2
3063,3,28,8,0,2018-10-11,0,3
3064,3,28,8,0,2018-10-11,0,6
3065,3,28,8,0,2018-10-11,0,8
3066,3,28,8,0,2018-10-11,0,12
3067,3,29,8,0,2018-10-11,0,4
3068,3,29,8,0,2018-10-11,0,5
3069,3,30,8,0,2018-10-11,0,4
3070,3,30,8,0,2018-10-11,0,5
3071,3,30,8,0,2018-10-11,0,12
3072,3,30,8,0,2018-10-11,0,14
3073,3,31,8,0,2018-10-11,0,1
3074,3,32,8,0,2018-10-11,0,10
3075,3,32,8,0,2018-10-11,0,14
3076,3,32,8,0,2018-10-11,0,16
3077,3,33,8,0,2018-10-11,0,3
3078,4,35,9,0,2018-10-11,0,2
3079,4,35,9,0,2018-10-11,0,3
3080,4,35,9,0,2018-10-11,0,12
3081,4,36,9,0,2018-10-11,0,2
3082,4,36,9,0,2018-10-11,0,7
3083,4,36,9,0,2018-10-11,0,11
3084,4,36,9,0,2018-10-11,0,17
3085,4,36,9,0,2018-10-11,0,18
3086,4,36,9,0,2018-10-11,0,25
3087,4,37,9,0,2018-10-11,0,1
3088,4,37,9,0,2018-10-11,0,2
3089,4,37,9,0,2018-10-11,0,5
3090,5,38,10,0,2018-10-11,0,4
3091,5,38,10,0,2018-10-11,0,6
3092,5,38,10,0,2018-10-11,0,12
3093,5,38,10,0,2018-10-11,0,13
3094,5,39,10,0,2018-10-11,0,5
3095,5,39,10,0,2018-10-11,0,13
3096,5,39,10,0,2018-10-11,0,15
3097,5,39,10,0,2018-10-11,0,17
3098,5,39,10,0,2018-10-11,0,19
3099,5,39,10,0,2018-10-11,0,20
3100,5,39,10,0,2018-10-11,0,23
3101,5,40,10,0,2018-10-11,0,1
3102,5,40,10,0,2018-10-11,0,3
3103,5,40,10,0,2018-10-11,0,4
3104,5,41,10,0,2018-10-11,0,4
3105,5,41,10,0,2018-10-11,0,5
3106,5,41,10,0,2018-10-11,0,8
3107,5,41,10,0,2018-10-11,0,9
3108,5,41,10,0,2018-10-11,0,12
3109,5,42,10,0,2018-10-11,0,4
3110,5,42,10,0,2018-10-11,0,10
3111,5,42,10,0,2018-10-11,0,12
3112,1,2,1,0,2018-10-12,0,10
3113,1,2,1,0,2018-10-12,0,11
3114,1,2,1,0,2018-10-12,0,17
3115,1,2,1,0,2018-10-12,0,21
3116,1,2,1,0,2018-10-12,0,23
3117,1,3,1,0,2018-10-12,0,1
3118,1,3,1,0,2018-10-12,0,2
3119,1,3,1,0,2018-10-12,0,6
3120,1,3,1,0,2018-10-12,0,18
3121,1,3,1,0,2018-10-12,0,19
3122,1,3,1,0,2018-10-12,0,21
3123,1,4,1,0,2018-10-12,0,1
3124,1,4,1,0,2018-10-12,0,2
3125,1,4,1,0,2018-10-12,0,5
3126,1,4,1,0,2018-10-12,0,6
3127,1,4,1,0,2018-10-12,0,9
3128,1,4,1,0,2018-10-12,0,11
3129,1,5,1,0,2018-10-12,0,9
3130,1,5,1,0,2018-10-12,0,13
3131,1,5,1,0,2018-10-12,0,17
3132,1,5,1,0,2018-10-12,0,20
3133,1,5,1,0,2018-10-12,0,22
3134,1,6,2,0,2018-10-12,0,10
3135,1,6,2,0,2018-10-12,0,16
3136,1,6,2,0,2018-10-12,0,17
3137,1,6,2,0,2018-10-12,0,20
3138,1,6,2,0,2018-10-12,0,21
3139,1,7,2,0,2018-10-12,0,6
3140,1,7,2,0,2018-10-12,0,7
3141,1,7,2,0,2018-10-12,0,8
3142,1,8,2,0,2018-10-12,0,6
3143,1,8,2,0,2018-10-12,0,7
3144,1,8,2,0,2018-10-12,0,10
3145,2,9,3,0,2018-10-12,0,3
3146,2,9,3,0,2018-10-12,0,4
3147,2,9,3,0,2018-10-12,0,7
3148,2,9,3,0,2018-10-12,0,13
3149,2,9,3,0,2018-10-12,0,14
3150,2,9,3,0,2018-10-12,0,15
3151,2,9,3,0,2018-10-12,0,21
3152,2,9,3,0,2018-10-12,0,23
3153,2,10,3,0,2018-10-12,0,1
3154,2,10,3,0,2018-10-12,0,2
3155,2,10,3,0,2018-10-12,0,3
3156,2,12,4,0,2018-10-12,0,2
3157,2,12,4,0,2018-10-12,0,4
3158,2,12,4,0,2018-10-12,0,5
3159,2,12,4,0,2018-10-12,0,15
3160,2,12,4,0,2018-10-12,0,16
3161,2,12,4,0,2018-10-12,0,20
3162,2,12,4,0,2018-10-12,0,21
3163,2,13,4,0,2018-10-12,0,1
3164,2,13,4,0,2018-10-12,0,3
3165,2,13,4,0,2018-10-12,0,13
3166,2,14,4,0,2018-10-12,0,2
3167,2,14,4,0,2018-10-12,0,14
3168,2,14,4,0,2018-10-12,0,17
3169,2,14,4,0,2018-10-12,0,19
3170,2,14,4,0,2018-10-12,0,21
3171,2,14,4,0,2018-10-12,0,22
3172,2,15,4,0,2018-10-12,0,3
3173,2,15,4,0,2018-10-12,0,5
3174,2,15,4,0,2018-10-12,0,7
3175,2,16,4,0,2018-10-12,0,3
3176,2,16,4,0,2018-10-12,0,4
3177,2,16,4,0,2018-10-12,0,8
3178,2,16,4,0,2018-10-12,0,10
3179,2,16,4,0,2018-10-12,0,11
3180,2,17,4,0,2018-10-12,0,5
3181,2,17,4,0,2018-10-12,0,7
3182,2,18,5,0,2018-10-12,0,3
3183,2,18,5,0,2018-10-12,0,4
3184,2,18,5,0,2018-10-12,0,8
3185,2,18,5,0,2018-10-12,0,12
3186,2,18,5,0,2018-10-12,0,14
3187,2,18,5,0,2018-10-12,0,18
3188,2,18,5,0,2018-10-12,0,21
3189,3,19,6,0,2018-10-12,0,1
3190,3,19,6,0,2018-10-12,0,3
3191,3,19,6,0,2018-10-12,0,10
3192,3,19,6,0,2018-10-12,0,15
3193,3,19,6,0,2018-10-12,0,16
3194,3,19,6,0,2018-10-12,0,18
3195,3,19,6,0,2018-10-12,0,19
3196,3,19,6,0,2018-10-12,0,22
3197,3,19,6,0,2018-10-12,0,25
3198,3,20,6,0,2018-10-12,0,2
3199,3,20,6,0,2018-10-12,0,5
3200,3,21,6,0,2018-10-12,0,3
3201,3,23,6,0,2018-10-12,0,1
3202,3,23,6,0,2018-10-12,0,3
3203,3,23,6,0,2018-10-12,0,4
3204,3,23,6,0,2018-10-12,0,5
3205,3,23,6,0,2018-10-12,0,7
3206,3,23,6,0,2018-10-12,0,9
3207,3,23,6,0,2018-10-12,0,10
3208,3,23,6,0,2018-10-12,0,15
3209,3,24,7,0,2018-10-12,0,3
3210,3,24,7,0,2018-10-12,0,11
3211,3,24,7,0,2018-10-12,0,12
3212,3,24,7,0,2018-10-12,0,15
3213,3,24,7,0,2018-10-12,0,16
3214,3,24,7,0,2018-10-12,0,23
3215,3,25,7,0,2018-10-12,0,1
3216,3,25,7,0,2018-10-12,0,5
3217,3,25,7,0,2018-10-12,0,7
3218,3,25,7,0,2018-10-12,0,8
3219,3,26,7,0,2018-10-12,0,3
3220,3,26,7,0,2018-10-12,0,6
3221,3,26,7,0,2018-10-12,0,9
3222,3,26,7,0,2018-10-12,0,16
3223,3,26,7,0,2018-10-12,0,18
3224,3,26,7,0,2018-10-12,0,19
3225,3,27,7,0,2018-10-12,0,3
3226,3,28,8,0,2018-10-12,0,1
3227,3,28,8,0,2018-10-12,0,2
3228,3,28,8,0,2018-10-12,0,6
3229,3,28,8,0,2018-10-12,0,8
3230,3,28,8,0,2018-10-12,0,10
3231,3,28,8,0,2018-10-12,0,11
3232,3,29,8,0,2018-10-12,0,8
3233,3,30,8,0,2018-10-12,0,1
3234,3,30,8,0,2018-10-12,0,2
3235,3,30,8,0,2018-10-12,0,4
3236,3,30,8,0,2018-10-12,0,6
3237,3,30,8,0,2018-10-12,0,9
3238,3,30,8,0,2018-10-12,0,10
3239,3,30,8,0,2018-10-12,0,13
3240,3,30,8,0,2018-10-12,0,14
3241,3,32,8,0,2018-10-12,0,6
3242,3,32,8,0,2018-10-12,0,8
3243,3,32,8,0,2018-10-12,0,9
3244,3,32,8,0,2018-10-12,0,19
3245,3,33,8,0,2018-10-12,0,1
3246,3,33,8,0,2018-10-12,0,3
3247,4,35,9,0,2018-10-12,0,3
3248,4,35,9,0,2018-10-12,0,10
3249,4,35,9,0,2018-10-12,0,11
3250,4,35,9,0,2018-10-12,0,13
3251,4,36,9,0,2018-10-12,0,2
3252,4,36,9,0,2018-10-12,0,5
3253,4,36,9,0,2018-10-12,0,6
3254,4,36,9,0,2018-10-12,0,13
3255,4,36,9,0,2018-10-12,0,16
3256,4,36,9,0,2018-10-12,0,17
3257,4,36,9,0,2018-10-12,0,18
3258,4,36,9,0,2018-10-12,0,23
3259,4,36,9,0,2018-10-12,0,25
3260,4,37,9,0,2018-10-12,0,2
3261,5,38,10,0,2018-10-12,0,5
3262,5,38,10,0,2018-10-12,0,6
3263,5,38,10,0,2018-10-12,0,7
3264,5,38,10,0,2018-10-12,0,8
3265,5,38,10,0,2018-10-12,0,10
3266,5,38,10,0,2018-10-12,0,12
3267,5,38,10,0,2018-10-12,0,13
3268,5,38,10,0,2018-10-12,0,19
3269,5,39,10,0,2018-10-12,0,2
3270,5,39,10,0,2018-10-12,0,5
3271,5,39,10,0,2018-10-12,0,12
3272,5,39,10,0,2018-10-12,0,14
3273,5,39,10,0,2018-10-12,0,15
3274,5,39,10,0,2018-10-12,0,17
3275,5,39,10,0,2018-10-12,0,18
3276,5,39,10,0,2018-10-12,0,21
3277,5,39,10,0,2018-10-12,0,23
3278,5,40,10,0,2018-10-12,0,3
3279,5,41,10,0,2018-10-12,0,4
3280,5,41,10,0,2018-10-12,0,6
3281,5,41,10,0,2018-10-12,0,7
3282,5,41,10,0,2018-10-12,0,15
3283,5,42,10,0,2018-10-12,0,6
3284,5,42,10,0,2018-10-12,0,8
3285,5,42,10,0,2018-10-12,0,11
3286,5,42,10,0,2018-10-12,0,12
3287,5,42,10,0,2018-10-12,0,17
3288,1,2,1,0,2018-10-13,0,1
3289,1,2,1,0,2018-10-13,0,3
3290,1,2,1,0,2018-10-13,0,7
3291,1,2,1,0,2018-10-13,0,8
3292,1,2,1,0,2018-10-13,0,10
3293,1,2,1,0,2018-10-13,0,11
3294,1,2,1,0,2018-10-13,0,17
3295,1,2,1,0,2018-10-13,0,19
3296,1,2,1,0,2018-10-13,0,20
3297,1,2,1,0,2018-10-13,0,21
3298,1,2,1,0,2018-10-13,0,22
3299,1,3,1,0,2018-10-13,0,1
3300,1,3,1,0,2018-10-13,0,2
3301,1,3,1,0,2018-10-13,0,4
3302,1,3,1,0,2018-10-13,0,8
3303,1,3,1,0,2018-10-13,0,11
3304,1,3,1,0,2018-10-13,0,17
3305,1,3,1,0,2018-10-13,0,20
3306,1,3,1,0,2018-10-13,0,21
3307,1,3,1,0,2018-10-13,0,24
3308,1,4,1,0,2018-10-13,0,1
3309,1,4,1,0,2018-10-13,0,2
3310,1,4,1,0,2018-10-13,0,9
3311,1,4,1,0,2018-10-13,0,11
3312,1,5,1,0,2018-10-13,0,1
3313,1,5,1,0,2018-10-13,0,7
3314,1,5,1,0,2018-10-13,0,11
3315,1,5,1,0,2018-10-13,0,14
3316,1,5,1,0,2018-10-13,0,15
3317,1,5,1,0,2018-10-13,0,17
3318,1,6,2,0,2018-10-13,0,1
3319,1,6,2,0,2018-10-13,0,4
3320,1,6,2,0,2018-10-13,0,8
3321,1,6,2,0,2018-10-13,0,9
3322,1,6,2,0,2018-10-13,0,13
3323,1,6,2,0,2018-10-13,0,14
3324,1,6,2,0,2018-10-13,0,15
3325,1,6,2,0,2018-10-13,0,17
3326,1,6,2,0,2018-10-13,0,18
3327,1,6,2,0,2018-10-13,0,19
3328,1,6,2,0,2018-10-13,0,21
3329,1,7,2,0,2018-10-13,0,3
3330,1,7,2,0,2018-10-13,0,7
3331,1,8,2,0,2018-10-13,0,4
3332,1,8,2,0,2018-10-13,0,8
3333,2,9,3,0,2018-10-13,0,2
3334,2,9,3,0,2018-10-13,0,5
3335,2,9,3,0,2018-10-13,0,6
3336,2,9,3,0,2018-10-13,0,7
3337,2,9,3,0,2018-10-13,0,8
3338,2,9,3,0,2018-10-13,0,11
3339,2,9,3,0,2018-10-13,0,15
3340,2,9,3,0,2018-10-13,0,18
3341,2,9,3,0,2018-10-13,0,19
3342,2,9,3,0,2018-10-13,0,20
3343,2,9,3,0,2018-10-13,0,21
3344,2,9,3,0,2018-10-13,0,25
3345,2,10,3,0,2018-10-13,0,3
3346,2,10,3,0,2018-10-13,0,6
3347,2,12,4,0,2018-10-13,0,1
3348,2,12,4,0,2018-10-13,0,5
3349,2,12,4,0,2018-10-13,0,6
3350,2,12,4,0,2018-10-13,0,11
3351,2,12,4,0,2018-10-13,0,17
3352,2,12,4,0,2018-10-13,0,18
3353,2,12,4,0,2018-10-13,0,21
3354,2,13,4,0,2018-10-13,0,11
3355,2,14,4,0,2018-10-13,0,2
3356,2,14,4,0,2018-10-13,0,8
3357,2,14,4,0,2018-10-13,0,10
3358,2,14,4,0,2018-10-13,0,11
3359,2,14,4,0,2018-10-13,0,13
3360,2,14,4,0,2018-10-13,0,14
3361,2,14,4,0,2018-10-13,0,16
3362,2,14,4,0,2018-10-13,0,17
3363,2,14,4,0,2018-10-13,0,19
3364,2,16,4,0,2018-10-13,0,4
3365,2,16,4,0,2018-10-13,0,9
3366,2,17,4,0,2018-10-13,0,3
3367,2,17,4,0,2018-10-13,0,5
3368,2,17,4,0,2018-10-13,0,8
3369,2,17,4,0,2018-10-13,0,9
3370,2,17,4,0,2018-10-13,0,11
3371,2,17,4,0,2018-10-13,0,15
3372,2,17,4,0,2018-10-13,0,16
3373,2,18,5,0,2018-10-13,0,2
3374,2,18,5,0,2018-10-13,0,4
3375,2,18,5,0,2018-10-13,0,7
3376,2,18,5,0,2018-10-13,0,10
3377,2,18,5,0,2018-10-13,0,11
3378,2,18,5,0,2018-10-13,0,12
3379,2,18,5,0,2018-10-13,0,13
3380,2,18,5,0,2018-10-13,0,16
3381,2,18,5,0,2018-10-13,0,20
3382,2,18,5,0,2018-10-13,0,23
3383,3,19,6,0,2018-10-13,0,1
3384,3,19,6,0,2018-10-13,0,3
3385,3,19,6,0,2018-10-13,0,10
3386,3,19,6,0,2018-10-13,0,12
3387,3,19,6,0,2018-10-13,0,13
3388,3,19,6,0,2018-10-13,0,14
3389,3,19,6,0,2018-10-13,0,16
3390,3,19,6,0,2018-10-13,0,19
3391,3,19,6,0,2018-10-13,0,23
3392,3,19,6,0,2018-10-13,0,24
3393,3,19,6,0,2018-10-13,0,25
3394,3,21,6,0,2018-10-13,0,1
3395,3,21,6,0,2018-10-13,0,2
3396,3,23,6,0,2018-10-13,0,2
3397,3,23,6,0,2018-10-13,0,4
3398,3,23,6,0,2018-10-13,0,7
3399,3,23,6,0,2018-10-13,0,13
3400,3,23,6,0,2018-10-13,0,17
3401,3,23,6,0,2018-10-13,0,19
3402,3,23,6,0,2018-10-13,0,21
3403,3,24,7,0,2018-10-13,0,5
3404,3,24,7,0,2018-10-13,0,6
3405,3,24,7,0,2018-10-13,0,11
3406,3,24,7,0,2018-10-13,0,24
3407,3,25,7,0,2018-10-13,0,2
3408,3,25,7,0,2018-10-13,0,3
3409,3,25,7,0,2018-10-13,0,7
3410,3,25,7,0,2018-10-13,0,8
3411,3,25,7,0,2018-10-13,0,9
3412,3,25,7,0,2018-10-13,0,10
3413,3,25,7,0,2018-10-13,0,11
3414,3,26,7,0,2018-10-13,0,1
3415,3,26,7,0,2018-10-13,0,2
3416,3,26,7,0,2018-10-13,0,4
3417,3,26,7,0,2018-10-13,0,6
3418,3,26,7,0,2018-10-13,0,9
3419,3,26,7,0,2018-10-13,0,15
3420,3,27,7,0,2018-10-13,0,1
3421,3,27,7,0,2018-10-13,0,2
3422,3,27,7,0,2018-10-13,0,3
3423,3,28,8,0,2018-10-13,0,6
3424,3,28,8,0,2018-10-13,0,9
3425,3,29,8,0,2018-10-13,0,2
3426,3,29,8,0,2018-10-13,0,6
3427,3,30,8,0,2018-10-13,0,4
3428,3,30,8,0,2018-10-13,0,7
3429,3,30,8,0,2018-10-13,0,8
3430,3,30,8,0,2018-10-13,0,9
3431,3,30,8,0,2018-10-13,0,13
3432,3,31,8,0,2018-10-13,0,1
3433,3,31,8,0,2018-10-13,0,2
3434,3,32,8,0,2018-10-13,0,2
3435,3,32,8,0,2018-10-13,0,9
3436,3,32,8,0,2018-10-13,0,12
3437,3,32,8,0,2018-10-13,0,13
3438,3,32,8,0,2018-10-13,0,16
3439,3,32,8,0,2018-10-13,0,17
3440,3,33,8,0,2018-10-13,0,1
3441,3,33,8,0,2018-10-13,0,2
3442,4,35,9,0,2018-10-13,0,4
3443,4,35,9,0,2018-10-13,0,6
3444,4,35,9,0,2018-10-13,0,10
3445,4,35,9,0,2018-10-13,0,12
3446,4,35,9,0,2018-10-13,0,13
3447,4,36,9,0,2018-10-13,0,2
3448,4,36,9,0,2018-10-13,0,16
3449,4,36,9,0,2018-10-13,0,18
3450,4,36,9,0,2018-10-13,0,23
3451,4,37,9,0,2018-10-13,0,1
3452,4,37,9,0,2018-10-13,0,5
3453,5,38,10,0,2018-10-13,0,6
3454,5,38,10,0,2018-10-13,0,7
3455,5,38,10,0,2018-10-13,0,9
3456,5,38,10,0,2018-10-13,0,10
3457,5,38,10,0,2018-10-13,0,13
3458,5,38,10,0,2018-10-13,0,17
3459,5,39,10,0,2018-10-13,0,1
3460,5,39,10,0,2018-10-13,0,7
3461,5,39,10,0,2018-10-13,0,8
3462,5,39,10,0,2018-10-13,0,12
3463,5,39,10,0,2018-10-13,0,13
3464,5,39,10,0,2018-10-13,0,15
3465,5,39,10,0,2018-10-13,0,19
3466,5,39,10,0,2018-10-13,0,22
3467,5,40,10,0,2018-10-13,0,1
3468,5,40,10,0,2018-10-13,0,4
3469,5,41,10,0,2018-10-13,0,3
3470,5,41,10,0,2018-10-13,0,4
3471,5,41,10,0,2018-10-13,0,9
3472,5,41,10,0,2018-10-13,0,12
3473,5,42,10,0,2018-10-13,0,2
3474,5,42,10,0,2018-10-13,0,4
3475,5,42,10,0,2018-10-13,0,6
3476,5,42,10,0,2018-10-13,0,8
3477,5,42,10,0,2018-10-13,0,9
3478,5,42,10,0,2018-10-13,0,13
3479,5,42,10,0,2018-10-13,0,14
3480,1,2,1,0,2018-10-14,0,3
3481,1,2,1,0,2018-10-14,0,6
3482,1,2,1,0,2018-10-14,0,9
3483,1,2,1,0,2018-10-14,0,10
3484,1,2,1,0,2018-10-14,0,11
3485,1,2,1,0,2018-10-14,0,12
3486,1,2,1,0,2018-10-14,0,13
3487,1,2,1,0,2018-10-14,0,14
3488,1,2,1,0,2018-10-14,0,15
3489,1,2,1,0,2018-10-14,0,16
3490,1,2,1,0,2018-10-14,0,20
3491,1,2,1,0,2018-10-14,0,21
3492,1,2,1,0,2018-10-14,0,23
3493,1,3,1,0,2018-10-14,0,2
3494,1,3,1,0,2018-10-14,0,3
3495,1,3,1,0,2018-10-14,0,6
3496,1,3,1,0,2018-10-14,0,13
3497,1,3,1,0,2018-10-14,0,14
3498,1,3,1,0,2018-10-14,0,20
3499,1,3,1,0,2018-10-14,0,21
3500,1,3,1,0,2018-10-14,0,23
3501,1,3,1,0,2018-10-14,0,25
3502,1,4,1,0,2018-10-14,0,2
3503,1,4,1,0,2018-10-14,0,3
3504,1,4,1,0,2018-10-14,0,6
3505,1,4,1,0,2018-10-14,0,10
3506,1,4,1,0,2018-10-14,0,11
3507,1,4,1,0,2018-10-14,0,13
3508,1,4,1,0,2018-10-14,0,18
3509,1,5,1,0,2018-10-14,0,2
3510,1,5,1,0,2018-10-14,0,3
3511,1,5,1,0,2018-10-14,0,16
3512,1,6,2,0,2018-10-14,0,1
3513,1,6,2,0,2018-10-14,0,3
3514,1,6,2,0,2018-10-14,0,4
3515,1,6,2,0,2018-10-14,0,5
3516,1,6,2,0,2018-10-14,0,7
3517,1,6,2,0,2018-10-14,0,8
3518,1,6,2,0,2018-10-14,0,9
3519,1,6,2,0,2018-10-14,0,10
3520,1,6,2,0,2018-10-14,0,13
3521,1,6,2,0,2018-10-14,0,14
3522,1,6,2,0,2018-10-14,0,15
3523,1,6,2,0,2018-10-14,0,17
3524,1,6,2,0,2018-10-14,0,18
3525,1,6,2,0,2018-10-14,0,21
3526,1,8,2,0,2018-10-14,0,1
3527,1,8,2,0,2018-10-14,0,7
3528,1,8,2,0,2018-10-14,0,9
3529,1,8,2,0,2018-10-14,0,11
3530,2,9,3,0,2018-10-14,0,2
3531,2,9,3,0,2018-10-14,0,4
3532,2,9,3,0,2018-10-14,0,5
3533,2,9,3,0,2018-10-14,0,6
3534,2,9,3,0,2018-10-14,0,16
3535,2,9,3,0,2018-10-14,0,23
3536,2,9,3,0,2018-10-14,0,25
3537,2,10,3,0,2018-10-14,0,1
3538,2,10,3,0,2018-10-14,0,2
3539,2,10,3,0,2018-10-14,0,5
3540,2,12,4,0,2018-10-14,0,3
3541,2,12,4,0,2018-10-14,0,6
3542,2,12,4,0,2018-10-14,0,14
3543,2,12,4,0,2018-10-14,0,16
3544,2,12,4,0,2018-10-14,0,18
3545,2,12,4,0,2018-10-14,0,20
3546,2,12,4,0,2018-10-14,0,21
3547,2,13,4,0,2018-10-14,0,1
3548,2,13,4,0,2018-10-14,0,10
3549,2,13,4,0,2018-10-14,0,11
3550,2,13,4,0,2018-10-14,0,13
3551,2,14,4,0,2018-10-14,0,1
3552,2,14,4,0,2018-10-14,0,2
3553,2,14,4,0,2018-10-14,0,3
3554,2,14,4,0,2018-10-14,0,4
3555,2,14,4,0,2018-10-14,0,7
3556,2,14,4,0,2018-10-14,0,8
3557,2,14,4,0,2018-10-14,0,13
3558,2,14,4,0,2018-10-14,0,20
3559,2,15,4,0,2018-10-14,0,1
3560,2,15,4,0,2018-10-14,0,2
3561,2,15,4,0,2018-10-14,0,3
3562,2,15,4,0,2018-10-14,0,4
3563,2,15,4,0,2018-10-14,0,8
3564,2,16,4,0,2018-10-14,0,3
3565,2,16,4,0,2018-10-14,0,5
3566,2,16,4,0,2018-10-14,0,9
3567,2,16,4,0,2018-10-14,0,10
3568,2,17,4,0,2018-10-14,0,1
3569,2,17,4,0,2018-10-14,0,4
3570,2,17,4,0,2018-10-14,0,10
3571,2,17,4,0,2018-10-14,0,11
3572,2,17,4,0,2018-10-14,0,13
3573,2,17,4,0,2018-10-14,0,14
3574,2,18,5,0,2018-10-14,0,2
3575,2,18,5,0,2018-10-14,0,3
3576,2,18,5,0,2018-10-14,0,4
3577,2,18,5,0,2018-10-14,0,5
3578,2,18,5,0,2018-10-14,0,7
3579,2,18,5,0,2018-10-14,0,9
3580,2,18,5,0,2018-10-14,0,11
3581,2,18,5,0,2018-10-14,0,20
3582,2,18,5,0,2018-10-14,0,21
3583,2,18,5,0,2018-10-14,0,23
3584,3,19,6,0,2018-10-14,0,3
3585,3,19,6,0,2018-10-14,0,5
3586,3,19,6,0,2018-10-14,0,6
3587,3,19,6,0,2018-10-14,0,7
3588,3,19,6,0,2018-10-14,0,16
3589,3,19,6,0,2018-10-14,0,19
3590,3,19,6,0,2018-10-14,0,24
3591,3,20,6,0,2018-10-14,0,2
3592,3,20,6,0,2018-10-14,0,4
3593,3,20,6,0,2018-10-14,0,8
3594,3,21,6,0,2018-10-14,0,2
3595,3,23,6,0,2018-10-14,0,1
3596,3,23,6,0,2018-10-14,0,4
3597,3,23,6,0,2018-10-14,0,5
3598,3,23,6,0,2018-10-14,0,6
3599,3,23,6,0,2018-10-14,0,13
3600,3,23,6,0,2018-10-14,0,18
3601,3,24,7,0,2018-10-14,0,4
3602,3,24,7,0,2018-10-14,0,7
3603,3,24,7,0,2018-10-14,0,19
3604,3,25,7,0,2018-10-14,0,2
3605,3,25,7,0,2018-10-14,0,4
3606,3,25,7,0,2018-10-14,0,5
3607,3,26,7,0,2018-10-14,0,1
3608,3,26,7,0,2018-10-14,0,4
3609,3,26,7,0,2018-10-14,0,6
3610,3,26,7,0,2018-10-14,0,8
3611,3,26,7,0,2018-10-14,0,12
3612,3,26,7,0,2018-10-14,0,15
3613,3,26,7,0,2018-10-14,0,19
3614,3,28,8,0,2018-10-14,0,6
3615,3,28,8,0,2018-10-14,0,13
3616,3,29,8,0,2018-10-14,0,2
3617,3,29,8,0,2018-10-14,0,3
3618,3,30,8,0,2018-10-14,0,4
3619,3,30,8,0,2018-10-14,0,12
3620,3,32,8,0,2018-10-14,0,2
3621,3,32,8,0,2018-10-14,0,4
3622,3,32,8,0,2018-10-14,0,6
3623,3,32,8,0,2018-10-14,0,7
3624,3,32,8,0,2018-10-14,0,10
3625,3,32,8,0,2018-10-14,0,17
3626,3,33,8,0,2018-10-14,0,2
3627,3,33,8,0,2018-10-14,0,3
3628,4,35,9,0,2018-10-14,0,4
3629,4,35,9,0,2018-10-14,0,7
3630,4,35,9,0,2018-10-14,0,8
3631,4,35,9,0,2018-10-14,0,10
3632,4,36,9,0,2018-10-14,0,4
3633,4,36,9,0,2018-10-14,0,10
3634,4,36,9,0,2018-10-14,0,14
3635,4,36,9,0,2018-10-14,0,19
3636,4,36,9,0,2018-10-14,0,21
3637,4,37,9,0,2018-10-14,0,1
3638,5,38,10,0,2018-10-14,0,1
3639,5,38,10,0,2018-10-14,0,2
3640,5,38,10,0,2018-10-14,0,6
3641,5,38,10,0,2018-10-14,0,7
3642,5,38,10,0,2018-10-14,0,11
3643,5,38,10,0,2018-10-14,0,14
3644,5,38,10,0,2018-10-14,0,17
3645,5,38,10,0,2018-10-14,0,18
3646,5,39,10,0,2018-10-14,0,1
3647,5,39,10,0,2018-10-14,0,5
3648,5,39,10,0,2018-10-14,0,6
3649,5,39,10,0,2018-10-14,0,12
3650,5,39,10,0,2018-10-14,0,19
3651,5,39,10,0,2018-10-14,0,22
3652,5,40,10,0,2018-10-14,0,2
3653,5,41,10,0,2018-10-14,0,4
3654,5,41,10,0,2018-10-14,0,5
3655,5,41,10,0,2018-10-14,0,6
3656,5,41,10,0,2018-10-14,0,8
3657,5,41,10,0,2018-10-14,0,9
3658,5,41,10,0,2018-10-14,0,15
3659,5,42,10,0,2018-10-14,0,1
3660,5,42,10,0,2018-10-14,0,2
3661,5,42,10,0,2018-10-14,0,3
3662,5,42,10,0,2018-10-14,0,8
3663,5,42,10,0,2018-10-14,0,9
3664,5,42,10,0,2018-10-14,0,15
3665,5,42,10,0,2018-10-14,0,18
3666,1,2,1,0,2018-10-15,0,2
3667,1,2,1,0,2018-10-15,0,3
3668,1,2,1,0,2018-10-15,0,9
3669,1,2,1,0,2018-10-15,0,10
3670,1,2,1,0,2018-10-15,0,12
3671,1,2,1,0,2018-10-15,0,18
3672,1,2,1,0,2018-10-15,0,20
3673,1,3,1,0,2018-10-15,0,4
3674,1,3,1,0,2018-10-15,0,5
3675,1,3,1,0,2018-10-15,0,7
3676,1,3,1,0,2018-10-15,0,10
3677,1,3,1,0,2018-10-15,0,12
3678,1,3,1,0,2018-10-15,0,13
3679,1,3,1,0,2018-10-15,0,15
3680,1,3,1,0,2018-10-15,0,16
3681,1,3,1,0,2018-10-15,0,18
3682,1,3,1,0,2018-10-15,0,22
3683,1,3,1,0,2018-10-15,0,24
3684,1,3,1,0,2018-10-15,0,25
3685,1,4,1,0,2018-10-15,0,1
